user_id,num_ascolti_totali,num_ascolti_artista,settimane_totali,settimane_artista,artisti_univoci,generi_univoci
empidog,179,1,16,1,137,28
emrose4,86,1,1,1,72,18
emshelton,105,5,5,1,19,11
emsie23,151,3,8,2,93,29
emwhyte,161,1,3,1,59,19
emylouvintage,153,4,5,2,97,25
emzfov,140,1,9,1,100,26
enasnimark,175,10,13,4,87,26
endless_psych,92,1,4,1,52,23
endlesscitylight,162,2,6,1,134,38
endlessrain,144,2,17,1,76,27
engel_sehnsucht,91,1,3,1,21,8
enigma7,150,1,14,1,88,36
entropicon,171,1,10,1,83,28
ephn,136,1,16,1,34,12
epic_fail_boy,70,2,11,2,49,22
episodicfreak,165,1,8,1,88,35
equalsabracket,105,1,9,1,51,14
equinza,176,4,3,2,59,10
erased_citizen4,57,20,5,4,5,3
ermmgem,177,28,8,2,42,11
erotica_bliss,165,2,12,1,84,24
es1510,148,11,8,1,16,6
essex853,132,5,2,1,32,15
essexlou87,178,1,3,1,94,15
estodien,160,1,3,1,103,38
euan182,173,1,15,1,138,26
euphbass,160,10,17,1,49,21
euphoria777,94,1,3,1,55,23
evaflea,72,24,2,2,15,7
evi1yn,85,1,9,1,54,18
evilalive,139,1,11,1,84,24
evilrobbo,119,20,3,1,18,11
evilstreak,168,1,1,1,36,10
evolatable,167,11,2,2,104,27
ewanesq,92,2,2,2,67,20
ewanmcintosh,116,1,2,1,78,22
ewitscourtney,124,1,1,1,59,17
exflogenesis,149,3,2,2,30,15
exitmusik,138,1,6,1,44,18
explicitbitch,128,1,4,1,64,22
explique,110,1,3,1,76,30
explodey,125,35,1,1,10,8
extremeninja,166,1,6,1,93,33
eye_is_renna,106,1,5,1,59,21
f1tzy1,166,3,2,2,83,23
f1yb0y,174,1,8,1,65,17
f4bster,142,1,11,1,76,19
fab4peace,173,1,2,1,80,28
fadoubler,131,2,17,2,74,26
faegesubsig,83,6,8,1,15,6
faffler,154,1,5,1,130,39
fairiesboots,186,1,7,1,112,28
fairybatkat,120,1,2,1,67,22
fakepaperdoll,99,15,5,1,13,10
fakeplasticlee,163,9,1,1,77,20
fallen_angel666,163,1,1,1,91,22
falter,139,2,8,1,90,24
fanny_minka,175,1,3,1,145,40
fargh,175,1,6,1,87,29
fatcatpat,168,1,4,1,96,36
fatnek,91,1,13,1,58,33
faworld,181,4,6,1,86,20
faxvictim,179,11,6,1,18,8
fb19,104,1,7,1,86,21
fbrak,168,3,6,2,35,10
fdyftpmp,113,1,8,1,31,9
fearlesslion,57,1,3,1,19,9
featherasp,148,4,16,1,103,32
feckoffgobshite,111,1,2,1,83,22
fedris_the_red,184,2,2,2,138,43
feefeef,171,1,4,1,84,23
feefeefee,157,8,14,1,41,12
feketepeter,159,11,4,1,79,29
femgoth,134,2,5,2,100,32
fenderek,182,2,7,2,59,18
fenric,132,3,2,2,33,19
ferreter007,146,2,3,1,118,47
fessjarmer,168,3,1,1,85,27
fezzy_wezzy,118,1,5,1,78,19
ff7jadey,158,2,22,1,45,21
ffc2004,158,1,2,1,95,26
fffrancesca,138,1,8,1,97,26
ffionsgay,154,16,6,5,29,14
ffsben,181,2,2,1,83,29
fhunter,151,1,6,1,80,31
fialissemoree,173,1,11,1,110,28
fiearysquirrel,156,1,7,1,106,32
fifegirl,33,4,2,2,26,9
fifisweetpea,165,2,4,1,70,20
fiftysix4street,146,1,4,1,56,22
filpy_86,141,3,6,2,90,26
finch1989,167,5,8,2,42,13
fineapplewine,100,19,2,2,17,5
finian93,121,1,7,1,89,28
fionalori,65,1,2,1,13,8
firebugbar,189,1,1,1,120,29
firecracker___,144,1,6,1,57,20
firedaemon,135,8,5,2,61,17
firemasque,131,1,9,1,107,33
firked,185,24,9,3,47,20
fivetimesfive25,99,11,7,3,46,22
fix3r,151,4,8,1,50,20
fizz112,159,10,3,2,87,31
fjkinit,165,3,2,1,90,31
flash_flem,187,34,3,1,5,3
flashmat,176,2,1,1,163,39
flashstepandy,161,11,9,3,51,18
flea008,115,1,7,1,55,26
flemingcool,157,4,6,2,67,30
flighty02,120,2,9,2,65,16
fliphub,143,1,11,1,42,16
flipo195,148,1,8,1,78,24
flippinell,159,2,6,1,46,21
flipsix3,152,2,6,2,106,31
flipthetoast,139,4,5,2,60,28
floatster04,175,17,11,1,27,18
floccinaucihann,133,8,5,2,73,23
floor_,119,2,7,2,84,28
floorthing,95,1,5,1,8,4
flow3rchild,133,2,14,2,103,24
flubbles1982,152,1,7,1,123,27
fluffberto,179,1,9,1,91,16
fluffypig,105,17,6,3,26,13
flumps85,150,1,2,1,106,30
flutterbye338,176,1,9,1,92,27
flying_dog,120,3,8,1,14,7
flynny69,150,1,12,1,89,19
flytopia,183,11,5,4,110,40
fmcd01,169,4,7,1,59,21
fnh,108,5,6,2,20,10
fntnhrl,174,1,2,1,146,44
fofusion,160,1,4,1,74,21
foggysmile,165,2,9,2,83,36
foleyefc7,167,6,6,3,52,20
folkestoneflyer,165,1,14,1,93,33
followiill,131,15,9,5,31,13
foofighter_85,118,1,9,1,70,19
foofred7,113,10,9,4,43,13
footix2,153,1,10,1,60,17
for-lovers,175,1,5,1,82,31
forcey123,130,3,3,3,55,18
fordred,155,3,16,1,64,19
foregaende,140,1,16,1,49,23
forever-haunted,169,1,9,1,97,38
forever_retro,177,1,3,1,103,23
fortitudo67,171,2,3,2,94,26
forwardrossa,148,1,6,1,92,26
fosb88,157,1,2,1,21,9
fosone,137,3,6,3,36,9
foster26,82,1,12,1,23,8
fouxdefafa,179,4,12,4,79,24
fowls,111,2,3,1,35,16
fpw,153,1,5,1,114,32
fraaserwhitton,112,5,6,2,55,18
francisch91,160,1,7,1,80,21
franciscondon,100,1,15,1,90,37
frandobagel,70,1,5,1,28,14
frangormley,164,7,3,1,39,16
franklocks,185,1,11,1,112,34
franksbar,101,1,1,1,76,26
frankthebunny-,116,1,16,1,37,17
frantic22,130,1,6,1,69,9
fras23,142,2,30,1,70,28
freakiescereal,155,1,9,1,100,28
freawulf,136,1,8,1,39,18
freddy19,144,9,8,3,76,21
freddy_the_fox,113,2,17,2,20,6
freddyboyw,154,1,9,1,46,21
freedaslaves,188,3,3,2,67,24
freefaller41,109,1,8,1,88,20
freespirit74,153,1,3,1,88,35
freshpickings,151,1,19,1,60,29
fridgespace1,178,1,4,1,76,26
frin-,113,2,11,1,26,12
fringetastic,130,1,7,1,41,18
fritenks,134,1,10,1,78,28
frithbee,140,1,5,1,111,27
frogletx,113,3,9,1,62,21
frozen_dreams23,152,1,1,1,94,33
frozenhaddock,71,1,2,1,35,15
fruitsalad22,86,1,8,1,70,22
frunt,138,1,1,1,56,22
fry_fishinmypan,81,1,7,1,40,10
fryjak,38,1,4,1,18,16
fuckingdickhead,126,1,6,1,51,26
fumblenuts91,167,1,2,1,119,31
funkmasterdonny,145,1,8,1,93,25
funky_junkie,127,1,1,1,104,41
funkyassed2,140,4,4,1,47,23
funkytom,169,16,3,2,77,18
fuppit,153,2,20,1,85,30
fusefmuk,158,3,2,1,142,43
futilegames,128,8,7,3,48,21
fuzz09,151,2,4,1,110,28
fwoooosh,150,3,7,3,130,34
fwopgossles,129,8,3,3,78,28
fzoe,117,2,11,2,77,26
g3greg,131,3,2,2,38,12
g675,86,1,3,1,16,6
gabriellaahmed,182,1,1,1,141,27
gagasmonster92,167,1,3,1,88,17
gaia398,159,1,4,1,48,15
gairu,183,2,2,1,156,39
galactic_man1,173,1,12,1,27,14
galaico,162,1,3,1,83,29
galrockette,146,1,9,1,64,15
game_maker,171,1,11,1,120,23
gammasfor,93,1,6,1,67,15
garethdowling,151,1,5,1,57,17
garethhardy,124,2,8,1,84,27
garm76,139,1,5,1,37,13
garno5,165,1,2,1,131,53
garyanderson,163,1,12,1,113,34
garypryke,177,1,3,1,77,28
garysleeth,164,1,3,1,118,33
gashead123,144,2,6,1,88,31
gasmusic,116,1,8,1,75,26
gavan,165,2,5,2,116,39
gavbaby,149,17,12,2,33,10
gavinthebad,124,1,4,1,37,16
gaz495,36,1,1,1,20,4
gaz_nokiamusic,186,13,7,1,29,12
gazbeirne,141,1,10,1,26,13
gazebo2008,175,1,2,1,84,24
gb99,141,2,6,2,14,6
gboyers,156,20,9,4,90,28
geekglasses,122,1,14,1,45,24
geekyisgood,147,2,3,1,44,21
geisha_killen,50,1,5,1,11,6
geizzil,107,1,16,1,79,16
gemma-lilly,166,1,8,1,95,28
gemmagsmells,184,1,8,1,118,37
gemsybobsy,147,4,7,2,75,32
gemzie,85,1,7,1,77,29
genericprodigy,167,4,2,2,68,22
genexe,185,3,12,1,141,34
gentjim,121,5,7,3,60,27
geoffpoppy,52,1,8,1,47,19
geordietramp,187,2,2,1,120,33
georgeboi999,153,3,3,2,138,33
georgecc,163,13,2,1,41,18
georgelovesanal,157,1,13,1,98,33
georgerv,145,1,5,1,89,30
georgevbg,178,1,8,1,96,29
georgielw,152,1,5,1,99,31
georgina_x,100,2,5,2,50,17
geovar89,167,4,6,3,83,13
geowa,157,5,4,2,92,27
gerardwayaddict,132,2,9,1,83,25
gerimc,153,4,16,4,103,27
gerjomarty,144,1,4,1,102,38
germanbuster,146,1,16,1,80,22
getmeoutofhere,164,18,12,4,65,24
getsmefroma2b,182,1,2,1,101,29
geztival,149,13,17,2,86,25
ggrrubbish,123,1,5,1,64,22
ghostchant_x,142,1,12,1,38,17
ghosts-,156,14,6,2,38,15
ghs-radio,172,3,11,2,111,29
gibbsguy,147,2,3,1,51,25
gibby26,89,1,12,1,71,33
gigglygoober,102,1,15,1,46,18
giggsey,149,12,2,2,79,27
giginger,114,1,15,1,68,32
gillesruppert,164,2,8,2,88,30
gillianpeat,153,1,8,1,55,22
gillott,134,5,3,2,26,11
gingdotlastfm,46,4,2,2,38,17
gingerella,152,3,9,2,69,24
gingeryginge,36,1,9,1,25,11
gintynm,108,1,9,1,56,20
gipperp,121,19,16,5,25,10
girlintheyhat,150,2,5,1,90,14
girlsahustler_,171,1,13,1,65,19
girlwithagrin,158,5,8,1,66,17
giveatreeahug,168,1,2,1,138,42
giveawinkatme,188,1,1,1,90,18
gj_theWhite,32,9,5,1,12,9
gjessica,49,1,4,1,20,8
glamfuckup,88,2,3,1,40,12
glazingpink,102,5,3,1,36,12
glenn4009,141,1,11,1,76,20
glennthrower,56,1,5,1,18,9
go_back_home,157,3,11,2,76,26
gootz,120,22,3,1,50,24
gorjuss,99,7,4,2,41,11
gornall90,89,1,12,1,53,17
goshawk,133,1,2,1,42,21
gothlink22,130,4,2,2,58,15
goweb,167,4,7,4,115,38
gpsgarth,166,2,20,2,107,27
gracecoughlan,127,1,5,1,82,21
graceguevara,165,1,7,1,115,36
gracehn001,160,3,8,1,71,30
gracexj,69,7,5,1,33,12
grahamdell,79,6,4,1,29,5
grandiose__,132,3,6,3,60,24
gravechild219,148,2,9,2,85,27
greatbigmassive,157,3,3,1,104,31
greebowarrior,148,1,3,1,111,36
greeny_,159,11,6,1,69,22
greggygregory,164,7,4,3,42,13
gregorygraham,135,4,12,1,25,11
gregsanders,92,1,2,1,54,20
gresagresa,121,5,5,1,55,26
grez04,145,1,11,1,22,13
grizz1y,114,1,3,1,49,18
groflow,120,4,3,1,31,11
groggylemon,165,1,8,1,108,27
grohloholic,151,1,2,1,62,22
grrmirro,137,1,13,1,85,21
grrrlgrinder,162,1,12,1,103,33
grrrowl,154,1,18,1,69,33
grunge_chick85,167,1,7,1,88,23
grwood,181,2,5,1,16,6
gsyhiap,167,3,3,2,108,26
gudgin,170,1,15,1,112,37
guitargodnick,140,5,18,1,53,23
guitarromantic,189,3,3,1,113,31
gullywully,134,1,8,1,65,27
gunnars18,139,21,6,4,45,13
gurgh,175,1,6,1,132,19
guy_like_u,168,1,4,1,57,20
guygarvey,159,2,7,1,39,15
gwellz,171,10,24,1,84,29
gwopstarhendrix,145,2,5,2,97,28
gyaku_zuki,151,3,7,3,88,26
gypsyrocker,173,2,7,2,83,22
h4yter,79,1,10,1,41,19
h_a_doodle,125,1,10,1,89,19
habba_,83,2,2,1,32,13
haberleymead,173,1,7,1,103,37
hahaheeheehaha,147,1,2,1,31,14
hailhailged67,191,1,2,1,64,18
hairbyclaire,139,1,11,1,101,16
hairyphil,176,1,10,1,126,25
hakumeii,107,1,4,1,34,15
haletunes,170,2,10,2,130,32
halfdecentsk8er,163,1,2,1,41,22
hallni,148,1,3,1,128,45
hallucienda,113,1,9,1,74,30
hally83,90,18,9,3,30,16
halogenfairy,161,1,9,1,134,44
hammerette,152,2,2,1,89,21
hammyb,130,1,7,1,74,32
hamsterlid,150,2,3,1,92,24
han2nah,164,2,10,2,117,34
handover-heart,163,1,2,1,59,23
hangemhigh91,128,1,10,1,78,23
hanhanmoran,146,1,4,1,43,16
haninhamed,196,2,3,1,18,10
hannahberryfinn,126,1,3,1,51,14
hannahh_rawrr,149,1,7,1,43,17
hannahness,173,2,6,2,122,19
hannahp-13,149,1,2,1,96,22
hannahsharp21,168,2,6,1,75,21
hannahsim1,149,8,14,2,89,25
hannahwilder,143,1,7,1,50,17
hannerspan,185,1,9,1,32,14
hanzipan,168,1,9,1,129,37
happy_soil,166,2,12,2,125,31
happymellon,176,1,6,1,131,36
happymoomin,155,4,15,1,17,8
happystew1,150,9,2,2,80,24
harbmcgarb,101,1,3,1,60,13
hardyharlequin,60,1,8,1,43,16
harri2109,142,3,10,1,58,21
harribo,128,7,4,1,17,14
harrietxharney,111,1,17,1,78,17
harris.kirk,152,16,8,3,8,5
harry_t_clark,142,3,11,2,80,23
harrybob33,117,1,11,1,103,22
harrywhitburn,71,3,6,2,32,13
harrywright,158,6,2,2,73,21
haskellerin,152,1,6,1,95,25
hattiebabes,137,13,5,2,87,20
haushinka-daz,100,4,5,1,23,7
hawklord_pxr5,155,3,3,3,69,21
hay_SGM,153,1,8,1,106,23
hayd93,32,1,2,1,23,12
hayley1966,116,3,8,1,52,14
hayleyjane,167,5,14,1,40,20
hayleykiddd,119,1,5,1,81,25
hayls_xx,42,1,3,1,32,13
haytch,132,2,9,1,91,19
hdstranger,157,1,11,1,29,7
head_swimmer,74,28,8,1,34,14
headbeagle,128,1,4,1,102,32
headcheeese,139,1,3,1,29,13
headshrinker44,143,5,7,2,56,20
heavyjon,180,1,1,1,148,48
hecalledherbob,152,1,4,1,110,31
hectorgwynne,98,1,5,1,87,43
heffsta,179,2,5,2,79,19
heldreich15,176,3,2,1,50,16
helen_mac123,151,4,11,3,70,21
helenawoodx,123,1,3,1,73,20
helengriggs,123,6,8,3,29,16
helenrocks,136,2,6,1,89,34
hello_ekward,137,1,4,1,118,40
hellomatthieu,123,1,2,1,69,19
hellomegg,167,3,6,2,82,24
hellonessie,116,1,13,1,81,31
helluvagellar,165,2,11,1,82,25
hendey,134,1,6,1,39,17
henrykench,181,25,2,1,37,17
henrykirby,106,1,7,1,56,15
henshin_a_go_go,157,1,9,1,34,15
henson,158,1,16,1,61,13
henstock,111,22,20,7,57,21
hepatic,180,2,1,1,107,27
heptinstall304,162,2,8,1,95,26
herbika,117,1,12,1,82,24
heywesty,121,1,6,1,53,18
hezx,112,1,3,1,86,29
hibbie,133,6,3,1,48,26
hibbyz,167,3,3,1,98,32
hiddensouls,168,7,2,1,43,13
higgzyprophets,123,4,6,3,78,28
highonrebellion,139,1,3,1,55,18
highspire2k,180,1,7,1,92,22
hightidebabyx,170,1,4,1,104,28
hiimmichael93,111,3,5,2,66,22
hilly_boro,134,4,6,3,84,17
himynameisCHLOE,160,2,9,2,74,20
hippyfish,133,2,18,2,37,16
hisuwh,151,53,2,1,45,24
hitchcockm00,165,16,5,1,36,16
hjrcooksey,145,1,13,1,102,33
hmg90,150,1,10,1,65,16
hobbleit,80,3,2,1,19,8
hobo_is_me,97,1,15,1,56,16
hokaiz,117,1,13,1,91,27
hollie_way,33,4,3,2,16,8
hollins48,193,1,16,1,99,22
hookinherhead,154,1,9,1,75,20
hooligan86,155,1,7,1,37,14
hot-cross-muns,81,13,1,1,25,11
howardowa,108,26,10,8,44,17
hsellors,141,2,1,1,88,29
ht_wood,158,6,28,4,95,29
hurricanes-,165,2,1,1,128,32
hutchinsonb,170,1,1,1,43,20
hypernutter,111,1,3,1,59,21
iCryptiX,100,1,6,1,39,26
iMacThere4iAm,158,1,8,1,84,30
iRyanUK,97,1,4,1,57,17
iSquirell,166,1,5,1,107,39
iWillBattle,185,1,2,1,59,27
i_hate_sprayons,176,1,9,1,135,44
i_like_otters,153,1,4,1,31,9
iamcaptaindave,180,5,10,2,90,28
iammissworld,121,2,13,2,56,11
ichooselife128,147,1,8,1,126,34
ichthydru,150,2,4,1,85,18
ictmeoy,118,3,5,2,76,23
icto1e,169,3,5,1,16,7
idde_ukl,167,2,9,1,56,24
idibidi,175,2,3,1,150,34
idiot_eque,175,33,3,1,14,6
idioteque369,152,1,9,1,48,26
ieuann,93,1,3,1,51,24
ifd001,145,4,2,2,44,13
iffy_911,173,2,11,2,49,14
ifuturehog,129,1,3,1,57,19
ig1234,116,6,12,2,10,5
igetmineforfree,130,1,12,1,72,18
igwspudathome,160,1,4,1,135,37
iheartCLM,179,1,5,1,78,22
iheartgoogle,55,1,5,1,44,16
iheartmilk,120,1,4,1,42,18
iheartsasha,188,1,2,1,68,21
iheke,138,1,13,1,73,27
ijpollard,178,2,11,2,119,26
ikiddo,142,1,1,1,79,27
ikth,158,1,11,1,68,31
ilikeyoux,99,2,3,1,46,16
ilostmyselfuk,162,4,2,1,67,25
ilovegeograpy,130,2,10,1,32,15
iloveketchup,158,1,9,1,97,35
ilovescientists,133,2,4,2,26,12
im-ro,147,11,9,1,20,11
imadeadlyfan,162,2,1,1,57,16
imaketees,172,4,7,4,79,23
imanalieny,102,2,2,2,56,17
imawizard,181,1,3,1,101,27
imbeiaiel,177,2,5,1,101,21
imijin,90,2,5,2,73,29
impatience_,133,3,21,1,45,20
imyoursx,161,4,5,1,62,20
imyyy,168,1,2,1,91,24
inSpektorKnight,106,2,5,1,68,20
inconsolable,106,1,6,1,89,24
incrediblebraig,83,1,8,1,70,13
incusvalley,108,1,2,1,36,19
indiaelectro,144,1,4,1,92,27
indiemiss,172,6,3,2,106,25
indiexcindy,144,1,4,1,55,21
indiglojo2,125,1,5,1,77,21
infamousbarfly,174,1,3,1,127,33
infernalraynata,120,2,6,2,27,8
infest3d,97,1,2,1,69,21
inphinyte,124,2,1,1,23,10
insanitycat,107,1,13,1,78,20
insanitylater,106,4,12,1,64,29
insy09,154,1,5,1,137,40
interlude87,68,5,8,1,24,14
internal_blaze,179,4,3,1,65,17
inveterate,153,4,9,2,53,20
invixus,133,14,3,1,92,24
ionickeith,167,9,3,2,90,23
irishninja86,155,1,2,1,114,34
irisinal,148,8,3,1,29,12
irisis,156,1,9,1,121,30
ironcore1,116,2,4,2,35,11
isitzain,188,18,7,2,53,17
ismaelgauci,156,1,4,1,56,18
isntit,150,3,5,1,94,27
isox4,95,2,3,1,41,16
issadora1,164,1,17,1,120,28
issymo,165,3,9,2,87,30
istabo,179,1,3,1,111,32
itchard,126,1,6,1,39,13
itsJOHNO,157,2,12,2,118,39
its_magic,69,2,9,1,39,17
itsallaboutgaz,160,1,7,1,102,26
itsjoshi,146,2,2,2,101,29
itsneongenesis,125,3,8,2,43,16
itsowen,160,9,14,3,65,13
itzmaestr0xx,182,1,9,1,114,28
ivesci,162,3,4,2,111,36
ivns,72,1,12,1,52,22
izephyric,136,1,6,1,78,33
izzydabest,141,3,13,1,59,18
izzysuk,127,1,3,1,71,25
j00ni,92,1,5,1,54,14
j0hnm,148,1,10,1,93,31
j95dude66695,125,1,10,1,76,19
j_m_ridley,161,2,14,2,70,26
j_m_w,99,1,2,1,48,19
j_s_t,174,4,1,1,106,39
ja83,115,2,10,1,77,17
jabsox,171,1,6,1,68,25
jackacorney,171,1,4,1,51,17
jackbell13,121,2,13,2,65,14
jackh131,180,3,1,1,84,25
jajakapitan,163,2,14,1,61,23
jakeanders,190,8,2,1,34,15
jalapenojasmine,134,4,2,2,40,16
jam__es,172,1,2,1,84,31
jamarocker11,85,6,4,3,33,13
jamas_rules,171,8,11,3,90,24
jambusser,162,3,4,1,127,35
james1am,144,1,5,1,123,29
jamesbowers123,116,3,11,1,92,33
jamesbyr,141,12,5,2,59,17
jamescoole,152,7,3,2,14,5
jamescram,138,11,16,2,26,11
jamescrome10,119,1,5,1,52,12
jamesdelve,88,1,2,1,56,23
jamesdemonic,142,1,9,1,113,40
jamesdrums,148,1,15,1,75,28
jamesflorey03,77,1,30,1,44,20
jamesh122,118,6,3,3,50,14
jamesjgill,120,1,3,1,47,19
jameslamyman,46,3,4,1,34,11
jamesmacfarlane,129,1,16,1,61,13
jamespadvis,131,2,20,2,90,21
jamessargison,134,1,2,1,51,15
jamesspratt,179,19,3,1,24,12
jamesthomas00,160,3,3,1,66,20
jamezboi,120,1,3,1,95,29
jamie-eat-world,109,6,14,3,43,15
jamie0705,121,3,3,1,32,12
jamie_woodhouse,124,1,11,1,64,19
jamiebunce,178,1,2,1,119,25
jamiedonnelly93,150,2,3,1,78,19
jamiefosterr,115,3,5,1,17,8
jamieho,149,1,6,1,50,22
jamieroos1,153,3,6,1,104,28
jamiewbarton,134,1,4,1,24,7
jamisyum,136,3,6,2,50,16
jamjamjammie,78,12,2,1,20,8
jamzontoast,151,2,6,2,81,35
janejaney9,38,1,3,1,32,12
janeypoobums,178,1,10,1,119,28
janfb86,124,4,12,3,33,16
janie113,103,2,11,2,29,13
janiepie,81,1,11,1,50,13
jarvis,151,6,9,1,59,23
jasjustowned,142,5,9,1,88,26
jasko777,163,1,5,1,96,34
jasminesamantha,146,1,3,1,63,19
jasonovich,189,1,1,1,110,26
jasonyates,142,1,2,1,108,28
jasp3rhal3,45,3,7,1,36,9
jawide626,158,4,10,3,67,18
jawsonthefloor,66,1,4,1,33,15
jax359,171,22,8,2,39,18
jaycreate,183,18,6,1,65,21
jaygayface,50,1,1,1,43,17
jayjay_jayme,152,10,5,3,86,27
jaylau,125,4,5,1,32,13
jayman2000,183,14,2,1,70,15
jayneandd,153,1,14,1,39,18
jaynemctaggart,79,1,2,1,25,12
jaypee735,173,1,5,1,101,38
jaysimmonds,172,1,14,1,82,36
jaywilliam_,130,1,4,1,43,19
jazzerbobby,132,2,16,1,69,21
jbcubed3,31,8,1,1,10,5
jbrooksuk,110,1,5,1,61,21
jcu_jenn,110,1,3,1,44,18
jdarladimas,150,55,5,3,16,8
jdawber,125,1,5,1,75,20
jdflynn,184,1,2,1,142,30
jdharding92,178,2,7,1,119,38
jdkinzz__x,71,1,2,1,21,14
jdryden,132,1,2,1,83,25
jed6669,122,1,3,1,38,20
jeesssx,97,1,16,1,48,12
jeffers99,135,1,6,1,76,24
jellio1001,163,1,1,1,93,27
jellybeen,119,1,7,1,73,26
jellyfishlove,143,3,9,2,95,31
jellyxtot,34,7,4,1,25,8
jemjabella,103,1,2,1,63,24
jemmarrr,169,1,9,1,87,21
jemmo357,158,3,2,2,81,23
jen72,181,1,5,1,107,26
jenessaread,112,1,3,1,84,27
jeni2000uk,147,1,11,1,75,29
jennie_mainly,144,3,7,1,94,29
jennijenjen,160,1,1,1,127,24
jennyfawdrey,134,1,2,1,64,17
jennylucas04,59,4,2,1,20,6
jenster1979,171,4,7,1,35,11
jeremyoshindle,166,1,4,1,111,26
jeslouiseross,93,1,12,1,43,14
jesseecarr01,177,2,7,1,131,38
jessicacacaaaa,161,1,6,1,97,32
jessicalalalax,95,1,4,1,50,16
jessicayeah-,138,1,5,1,36,14
jessiskaskaska,153,4,6,2,41,10
jessjcl,131,2,12,1,31,12
jesuischar,90,1,4,1,69,26
jez_the_cheetah,167,1,2,1,107,32
jezza169,176,2,6,1,129,23
jgbsmith,186,4,5,2,69,20
jgill94,187,1,1,1,131,24
jhealey92,140,1,12,1,39,18
jholyhole,118,1,7,1,42,10
jibbist,174,12,3,2,66,24
jiding,172,1,8,1,94,25
jim1109,145,1,9,1,120,32
jimbarter,190,3,9,2,23,9
jimben59,142,5,8,3,50,16
jimbo1986,153,1,3,1,96,29
jimbo2005,172,1,5,1,86,23
jimbobb,161,1,6,1,85,26
jimbosupernova,137,1,4,1,81,28
jimeh,140,1,3,1,96,28
jimherefordbmx,154,2,13,1,69,21
jimiminar,165,1,2,1,114,27
jimmy10000,96,2,8,1,27,12
jimmy_bazza,60,1,4,1,44,14
jimmy_dc,150,11,5,4,42,14
jimmyclarke1994,138,4,14,1,50,18
jimmyh03,161,3,19,3,119,41
jimmykane,148,4,8,4,45,16
jimmystansfield,170,2,4,2,98,17
jimmystroxton,101,1,2,1,44,16
jimmythegoth,201,9,2,1,16,11
jimmywul,143,17,10,6,70,30
jimmywyatt,154,3,6,2,94,28
jingham06,122,10,10,1,34,17
jippo45,165,1,3,1,105,32
jjbeeson,175,13,13,2,64,23
jlackjazz,168,2,3,1,86,25
jlaids,92,12,10,1,41,14
jmatvogue,177,1,2,1,152,32
jmgibbard,190,3,6,3,92,24
jms-superstar,182,6,4,1,118,33
jndanielz,125,1,6,1,99,25
joannacyrus,121,5,4,1,11,6
joannarghh,137,1,7,1,85,27
joannelaura,76,2,12,2,38,16
joathina,164,1,5,1,74,25
jobbi,133,1,5,1,60,22
jodiemick,165,1,4,1,138,29
jodyg,195,4,9,1,100,29
joearmstrong,191,1,3,1,93,26
joeaverage116,147,2,4,1,39,15
joeblakey,157,1,6,1,51,21
joeborder,150,2,2,2,90,30
joebrindle,137,1,5,1,72,22
joecoop4,102,1,5,1,54,10
joefi,173,10,10,5,70,19
joeisool,70,1,4,1,43,11
joel431,105,1,2,1,14,7
joelcage,189,2,4,1,101,27
joelmartin90,154,4,4,2,70,21
joely84,166,1,15,1,108,27
joelymim,179,7,6,2,76,18
joemunkeyy,146,1,13,1,60,22
joer131,171,1,2,1,115,32
joeribbons,49,22,3,2,6,1
joffhopkins,153,1,10,1,93,32
john-brunton,166,2,3,1,63,21
john25uk,138,1,3,1,118,29
john_morrison,165,1,3,1,100,19
john_tastic,22,1,3,1,20,11
johnaldinho,101,1,6,1,25,10
johnaltham,112,8,10,3,26,16
johndom,119,1,2,1,80,19
johnforteith,157,4,2,1,83,29
johnhhawkins,111,3,4,2,56,13
johnnytv,188,2,3,2,72,9
johnnywiggle,175,2,4,1,125,38
johnnyyy_rocks,141,33,12,2,29,11
johnroygreenham,25,11,5,5,7,3
johnuk89,126,1,4,1,84,28
johnw_17,154,2,3,1,56,23
johnzillaa,107,1,9,1,19,8
johovabob,61,6,7,1,12,7
jollyrogers5678,193,3,7,1,38,15
jommaz,140,1,3,1,93,32
jon-sheppard,72,1,7,1,51,19
jon41987,88,1,2,1,29,14
jon_gill,179,1,7,1,46,22
jonah1219,157,7,5,1,70,22
jonas_415,164,2,9,1,35,9
jonathanadams,114,5,8,2,73,19
jonathanbutler,100,6,16,2,42,17
jonbclarke,94,1,10,1,69,18
jonbradbury,139,3,3,2,95,28
joncasman,98,3,8,2,70,17
jonlowndes,147,12,7,4,73,29
jordi96d,135,2,16,1,70,23
jordinator,135,3,13,2,52,22
jorysmith,157,1,5,1,118,39
josefnankivell,7,1,1,1,2,2
josemigue1,171,1,8,1,82,29
josephgrist,168,1,4,1,110,30
josh-talent,170,2,17,1,117,40
josh__f,176,4,5,1,72,29
josh_wall_lol,154,1,21,1,81,23
joshgray93,138,10,9,1,64,29
joshii-boy-123,175,1,4,1,83,26
joshjohnson92,141,5,2,2,54,19
joshscuse,165,14,8,4,67,31
joshuabowers1,174,1,13,1,52,23
josie-phine,163,3,7,2,107,34
jospicy,193,6,2,2,87,23
jossy99,153,2,7,2,67,18
joyofanonymity,155,4,5,1,121,38
jp86,166,2,4,2,122,35
jpcgordon,168,11,3,1,17,10
jprewett2,141,2,1,1,79,22
jpsauce,154,1,10,1,70,20
