user_id,num_ascolti_totali,settimane_totali,artisti_univoci,generi_univoci,indie rock,rock,pop,metal,electronic,hip pop,indie,r&b,punk,folk,altro
metallicgreenb,186,5,97.0,36.0,0.04,0.22,0.01,0.18,0.02,0.0,0.0,0.03,0.04,0.0,0.47
metalmicky,184,16,38.0,15.0,0.0,0.2,0.02,0.54,0.0,0.0,0.0,0.0,0.03,0.01,0.21
metcalfe1312,147,6,47.0,15.0,0.0,0.27,0.16,0.01,0.0,0.0,0.01,0.0,0.02,0.4,0.14
methecooldude,160,1,128.0,36.0,0.01,0.14,0.18,0.02,0.05,0.0,0.0,0.01,0.0,0.0,0.59
methodman2006,142,2,36.0,15.0,0.0,0.25,0.0,0.38,0.0,0.0,0.0,0.0,0.15,0.0,0.22
meticulous,148,5,35.0,17.0,0.05,0.65,0.0,0.0,0.04,0.0,0.0,0.0,0.09,0.0,0.17
metrule89,145,8,35.0,10.0,0.0,0.32,0.0,0.43,0.0,0.0,0.0,0.0,0.09,0.0,0.16
meuus22000,69,5,14.0,9.0,0.0,0.33,0.03,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.46
mevs82,180,5,155.0,40.0,0.03,0.26,0.12,0.0,0.04,0.0,0.04,0.01,0.01,0.03,0.46
mewithothers,189,4,27.0,16.0,0.0,0.39,0.03,0.28,0.0,0.0,0.0,0.0,0.0,0.09,0.21
mewmewme,152,1,35.0,17.0,0.23,0.2,0.05,0.01,0.04,0.0,0.0,0.0,0.18,0.01,0.28
mexem,125,2,85.0,35.0,0.0,0.11,0.36,0.11,0.02,0.0,0.02,0.01,0.01,0.03,0.32
mezhopking,102,3,84.0,28.0,0.01,0.03,0.27,0.01,0.11,0.0,0.01,0.02,0.0,0.0,0.54
mezola,99,2,58.0,14.0,0.0,0.45,0.07,0.02,0.17,0.0,0.0,0.0,0.21,0.0,0.07
mfox4000,163,3,27.0,14.0,0.05,0.18,0.09,0.05,0.4,0.0,0.07,0.0,0.02,0.0,0.15
mfoxallsmith,147,2,43.0,16.0,0.24,0.39,0.14,0.01,0.01,0.0,0.01,0.01,0.03,0.0,0.16
mfoyle,158,5,56.0,22.0,0.01,0.35,0.33,0.0,0.01,0.0,0.01,0.02,0.02,0.01,0.25
mfraz74,185,2,152.0,33.0,0.0,0.43,0.26,0.03,0.01,0.0,0.0,0.01,0.01,0.01,0.25
mgtrowe,159,3,109.0,34.0,0.0,0.0,0.11,0.01,0.13,0.0,0.0,0.05,0.0,0.0,0.7
mhardy10,169,2,93.0,25.0,0.12,0.4,0.23,0.01,0.01,0.0,0.04,0.0,0.05,0.03,0.12
mhayward1990,140,3,70.0,20.0,0.0,0.09,0.65,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.22
mhsparks,143,3,37.0,23.0,0.01,0.2,0.22,0.0,0.03,0.0,0.01,0.0,0.01,0.16,0.36
mhx77,53,3,4.0,4.0,0.0,0.23,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.58
miadellocca,145,2,80.0,32.0,0.02,0.23,0.26,0.0,0.04,0.0,0.12,0.03,0.0,0.03,0.28
miametro,152,6,78.0,27.0,0.02,0.05,0.4,0.0,0.18,0.0,0.03,0.05,0.0,0.01,0.26
miaunell,106,5,67.0,27.0,0.0,0.08,0.36,0.02,0.04,0.0,0.0,0.0,0.05,0.0,0.45
mic22o,175,2,112.0,37.0,0.13,0.2,0.09,0.0,0.14,0.0,0.13,0.02,0.05,0.05,0.21
micespiders,150,4,82.0,38.0,0.02,0.47,0.15,0.0,0.03,0.0,0.02,0.01,0.03,0.05,0.22
micgamer16,149,6,104.0,28.0,0.01,0.23,0.24,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.47
michael93,93,4,53.0,16.0,0.0,0.24,0.1,0.25,0.0,0.0,0.01,0.0,0.05,0.0,0.35
michael_and,158,3,53.0,24.0,0.34,0.1,0.03,0.0,0.04,0.0,0.01,0.01,0.0,0.25,0.23
michael_dennis,151,4,70.0,29.0,0.03,0.34,0.24,0.0,0.03,0.0,0.01,0.01,0.04,0.01,0.29
michael_wood,87,4,12.0,10.0,0.02,0.17,0.26,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.46
michaelajayne,150,2,125.0,36.0,0.02,0.13,0.17,0.0,0.01,0.0,0.06,0.04,0.01,0.16,0.4
michaelchart,139,3,82.0,35.0,0.04,0.09,0.25,0.0,0.02,0.0,0.02,0.01,0.01,0.04,0.53
michaeldotcom,186,1,18.0,13.0,0.34,0.03,0.24,0.01,0.09,0.0,0.1,0.0,0.09,0.0,0.11
michaeldwebb,161,5,50.0,22.0,0.02,0.13,0.22,0.0,0.05,0.0,0.01,0.0,0.28,0.13,0.16
michaelgaren,99,4,79.0,26.0,0.04,0.05,0.53,0.0,0.04,0.0,0.05,0.01,0.0,0.06,0.22
michaell4,136,5,95.0,17.0,0.0,0.01,0.01,0.0,0.05,0.0,0.0,0.01,0.01,0.0,0.91
michaellamb,166,3,127.0,53.0,0.01,0.08,0.25,0.0,0.07,0.0,0.06,0.01,0.01,0.09,0.42
michaellavelle,128,11,87.0,26.0,0.0,0.07,0.44,0.0,0.08,0.0,0.0,0.02,0.0,0.01,0.39
michaellegge,152,2,19.0,14.0,0.01,0.42,0.13,0.05,0.0,0.0,0.0,0.01,0.19,0.08,0.11
michaelm1987,186,3,6.0,2.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
michaelpower,163,4,31.0,12.0,0.09,0.29,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.46
michaelsviews,173,3,72.0,19.0,0.0,0.03,0.02,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.14
michaeltagough,175,2,71.0,24.0,0.0,0.2,0.01,0.0,0.0,0.0,0.01,0.03,0.0,0.25,0.5
michaelwignall,163,1,42.0,23.0,0.02,0.12,0.29,0.0,0.1,0.0,0.09,0.0,0.08,0.02,0.28
michalboo,114,1,29.0,17.0,0.01,0.1,0.14,0.01,0.02,0.0,0.11,0.0,0.01,0.0,0.61
michalsw,177,2,137.0,33.0,0.09,0.15,0.35,0.01,0.02,0.0,0.0,0.05,0.0,0.01,0.33
miche11e,181,2,111.0,35.0,0.03,0.41,0.21,0.0,0.02,0.0,0.05,0.01,0.01,0.07,0.2
michecs,145,2,15.0,13.0,0.08,0.05,0.08,0.0,0.0,0.0,0.19,0.0,0.0,0.07,0.54
michelle_0512,122,2,30.0,8.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.34
michelle_morbid,101,2,47.0,22.0,0.02,0.23,0.24,0.02,0.01,0.0,0.08,0.0,0.06,0.0,0.35
michelleion,84,5,70.0,33.0,0.06,0.04,0.26,0.0,0.06,0.0,0.0,0.04,0.01,0.01,0.52
michelleleanne,166,4,117.0,40.0,0.01,0.19,0.33,0.03,0.11,0.0,0.01,0.0,0.02,0.01,0.3
mickbale,179,3,112.0,23.0,0.01,0.58,0.12,0.09,0.0,0.0,0.0,0.01,0.03,0.01,0.15
mickeymait,141,7,26.0,16.0,0.14,0.26,0.13,0.0,0.04,0.0,0.0,0.01,0.0,0.16,0.26
mickeymooose,127,2,118.0,41.0,0.06,0.28,0.08,0.01,0.05,0.0,0.05,0.01,0.02,0.17,0.28
mickstevens,168,6,44.0,23.0,0.0,0.35,0.06,0.0,0.01,0.0,0.0,0.05,0.12,0.0,0.41
micktosin,136,2,104.0,36.0,0.01,0.04,0.03,0.0,0.1,0.0,0.02,0.01,0.0,0.04,0.76
mickyboyc1975,161,5,103.0,24.0,0.01,0.19,0.48,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.27
micpuk,155,3,73.0,10.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.9
microice2795,182,7,46.0,17.0,0.02,0.42,0.07,0.0,0.01,0.0,0.04,0.0,0.02,0.15,0.27
microkid,100,7,52.0,24.0,0.07,0.05,0.01,0.0,0.04,0.0,0.0,0.01,0.0,0.03,0.79
micromattic,127,8,33.0,21.0,0.0,0.01,0.01,0.0,0.25,0.0,0.0,0.0,0.02,0.0,0.72
microsnakey,136,3,78.0,30.0,0.01,0.3,0.05,0.0,0.12,0.0,0.0,0.0,0.02,0.01,0.49
middleclasssam,168,2,22.0,12.0,0.08,0.71,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.18
midford,160,10,57.0,23.0,0.01,0.35,0.01,0.01,0.18,0.0,0.0,0.0,0.03,0.04,0.38
midgie,174,4,10.0,6.0,0.0,0.33,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
midnight_aspen,163,4,18.0,14.0,0.04,0.07,0.06,0.0,0.13,0.0,0.12,0.0,0.06,0.04,0.47
midnightfantasy,143,1,54.0,20.0,0.03,0.35,0.15,0.28,0.02,0.0,0.0,0.0,0.01,0.0,0.16
midsomer,150,1,138.0,30.0,0.0,0.14,0.35,0.01,0.01,0.0,0.01,0.13,0.01,0.0,0.35
miegs,167,3,134.0,37.0,0.0,0.04,0.01,0.0,0.02,0.0,0.01,0.04,0.0,0.0,0.87
mielyhiel,89,2,36.0,21.0,0.01,0.03,0.72,0.01,0.0,0.0,0.01,0.0,0.0,0.03,0.18
mifster,148,9,113.0,34.0,0.02,0.32,0.18,0.0,0.01,0.0,0.01,0.01,0.03,0.03,0.39
mig20,177,4,80.0,27.0,0.01,0.4,0.21,0.01,0.06,0.0,0.0,0.01,0.0,0.01,0.31
mighty_joosh,72,6,41.0,13.0,0.0,0.29,0.28,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.19
mighty_one,102,2,30.0,20.0,0.0,0.62,0.05,0.0,0.01,0.0,0.15,0.0,0.02,0.01,0.15
mighty_pea,184,2,67.0,29.0,0.08,0.27,0.05,0.0,0.1,0.0,0.08,0.0,0.01,0.01,0.4
mighty_scamp,168,7,91.0,23.0,0.0,0.18,0.49,0.0,0.0,0.0,0.0,0.09,0.01,0.01,0.23
mightymackers,169,3,77.0,29.0,0.06,0.15,0.09,0.0,0.16,0.0,0.06,0.04,0.2,0.09,0.15
mightymeadow,176,5,72.0,25.0,0.01,0.24,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.6
mightyupsetter,177,2,19.0,14.0,0.0,0.4,0.0,0.0,0.21,0.0,0.0,0.0,0.01,0.06,0.33
migloo61,165,1,17.0,13.0,0.04,0.01,0.18,0.0,0.0,0.0,0.0,0.0,0.4,0.08,0.29
migmatic,171,2,70.0,31.0,0.02,0.4,0.01,0.1,0.01,0.0,0.0,0.0,0.01,0.01,0.45
mihai-o,167,6,89.0,38.0,0.02,0.25,0.09,0.01,0.09,0.0,0.02,0.01,0.03,0.01,0.47
miharu_xo,150,2,59.0,23.0,0.0,0.11,0.42,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.43
mihigh,116,5,40.0,19.0,0.12,0.09,0.06,0.0,0.17,0.0,0.02,0.03,0.01,0.0,0.5
miik3,84,5,11.0,8.0,0.0,0.15,0.12,0.21,0.0,0.0,0.0,0.0,0.27,0.0,0.24
miiktesla,130,4,51.0,17.0,0.01,0.08,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.05,0.78
mikachan_,118,3,25.0,7.0,0.0,0.73,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
mikathon,165,2,47.0,25.0,0.01,0.26,0.09,0.0,0.16,0.0,0.07,0.0,0.0,0.09,0.32
mikax7x,115,7,26.0,12.0,0.0,0.5,0.01,0.25,0.0,0.0,0.0,0.0,0.06,0.0,0.18
mikdudds,125,4,35.0,19.0,0.0,0.03,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.91
mike1080,158,10,13.0,6.0,0.0,0.66,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.11
mike6248,119,2,43.0,16.0,0.04,0.02,0.13,0.0,0.18,0.0,0.0,0.05,0.11,0.0,0.47
mike_lazenby,83,5,60.0,24.0,0.0,0.08,0.08,0.31,0.0,0.0,0.01,0.0,0.04,0.0,0.47
mike_t,161,15,55.0,22.0,0.16,0.44,0.14,0.0,0.01,0.0,0.02,0.0,0.02,0.08,0.12
mikechalmers,153,3,22.0,13.0,0.03,0.2,0.09,0.0,0.01,0.0,0.15,0.0,0.01,0.07,0.45
mikecroft,125,7,26.0,13.0,0.27,0.33,0.0,0.0,0.08,0.0,0.04,0.0,0.04,0.1,0.14
mikedee1,119,2,57.0,21.0,0.0,0.24,0.14,0.0,0.22,0.0,0.01,0.0,0.02,0.0,0.38
mikeface89,177,4,77.0,28.0,0.01,0.01,0.07,0.0,0.08,0.0,0.06,0.02,0.0,0.31,0.46
mikegreen1968,121,7,64.0,32.0,0.01,0.02,0.08,0.0,0.02,0.0,0.07,0.0,0.02,0.26,0.51
mikegtfc,162,5,43.0,23.0,0.07,0.14,0.01,0.01,0.16,0.0,0.01,0.0,0.07,0.01,0.53
mikeharris123,160,3,53.0,32.0,0.0,0.09,0.16,0.01,0.04,0.0,0.21,0.0,0.0,0.05,0.45
mikeinbed,174,3,61.0,29.0,0.01,0.29,0.11,0.0,0.03,0.0,0.01,0.0,0.13,0.01,0.41
mikejaydavies,190,3,36.0,15.0,0.0,0.52,0.27,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.19
mikejr9165,133,8,93.0,34.0,0.02,0.14,0.23,0.01,0.06,0.0,0.02,0.02,0.01,0.01,0.5
mikem1986,141,2,66.0,20.0,0.0,0.38,0.09,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.46
mikemca,125,2,13.0,9.0,0.16,0.09,0.52,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.06
mikemunkie,177,3,15.0,9.0,0.01,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.1
mikeparkie,123,6,66.0,20.0,0.02,0.19,0.25,0.0,0.02,0.0,0.01,0.01,0.0,0.04,0.46
mikepoyner,141,5,71.0,25.0,0.0,0.4,0.08,0.09,0.0,0.0,0.01,0.0,0.16,0.0,0.26
mikerhodes,98,5,30.0,13.0,0.0,0.23,0.12,0.0,0.2,0.0,0.05,0.0,0.07,0.09,0.22
mikeroberts90,168,9,43.0,19.0,0.0,0.12,0.13,0.01,0.01,0.0,0.0,0.0,0.33,0.0,0.4
mikesten,142,3,116.0,39.0,0.06,0.14,0.12,0.0,0.11,0.0,0.02,0.01,0.2,0.05,0.29
miketoons,116,4,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mikewhills,154,5,111.0,38.0,0.01,0.21,0.03,0.0,0.03,0.0,0.01,0.02,0.12,0.01,0.56
mikewinnie,171,2,29.0,16.0,0.0,0.18,0.06,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.64
mikey203,163,1,69.0,21.0,0.0,0.18,0.03,0.02,0.01,0.0,0.0,0.01,0.01,0.01,0.74
mikeyboy182,97,3,53.0,12.0,0.11,0.56,0.07,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.12
mikeycribs,162,2,81.0,20.0,0.14,0.21,0.13,0.0,0.01,0.0,0.09,0.0,0.1,0.04,0.28
mikeynma,185,1,73.0,26.0,0.03,0.37,0.12,0.01,0.08,0.0,0.0,0.02,0.02,0.14,0.23
mikeyspikes,173,1,94.0,28.0,0.0,0.23,0.02,0.01,0.1,0.0,0.0,0.0,0.01,0.0,0.64
miklophone,152,6,90.0,27.0,0.03,0.25,0.05,0.01,0.07,0.0,0.01,0.03,0.01,0.2,0.34
mikolja,99,9,17.0,11.0,0.07,0.03,0.07,0.0,0.33,0.0,0.0,0.03,0.0,0.05,0.41
mikumog,174,7,91.0,31.0,0.0,0.14,0.11,0.0,0.2,0.0,0.02,0.0,0.0,0.0,0.53
milajayne,147,4,103.0,31.0,0.01,0.26,0.22,0.01,0.0,0.0,0.0,0.03,0.01,0.03,0.42
miles,137,2,107.0,32.0,0.01,0.13,0.44,0.0,0.02,0.0,0.01,0.04,0.0,0.0,0.34
miles_t,149,2,50.0,23.0,0.01,0.31,0.18,0.0,0.15,0.0,0.04,0.03,0.06,0.04,0.17
milesgay,80,2,8.0,5.0,0.0,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
mileshewitt,164,4,64.0,31.0,0.01,0.3,0.04,0.24,0.0,0.0,0.02,0.0,0.09,0.01,0.29
milexxx,110,3,24.0,6.0,0.0,0.0,0.85,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.05
milkamilka,158,5,81.0,21.0,0.0,0.02,0.22,0.0,0.01,0.0,0.01,0.0,0.0,0.12,0.63
milkcartonkid,159,8,102.0,36.0,0.09,0.18,0.03,0.0,0.09,0.0,0.01,0.0,0.24,0.03,0.33
milkmiruku,122,8,115.0,46.0,0.0,0.05,0.02,0.0,0.17,0.0,0.0,0.0,0.02,0.0,0.74
milknosugar,121,2,106.0,40.0,0.02,0.18,0.17,0.0,0.06,0.0,0.01,0.0,0.11,0.04,0.41
milknosugar_uk,186,2,99.0,34.0,0.05,0.27,0.32,0.01,0.01,0.0,0.0,0.01,0.08,0.01,0.25
milliondays,133,2,66.0,24.0,0.07,0.07,0.26,0.0,0.03,0.0,0.05,0.0,0.02,0.26,0.26
millionslikeus,173,6,48.0,18.0,0.01,0.1,0.17,0.0,0.01,0.0,0.01,0.0,0.23,0.11,0.36
millkey,117,4,61.0,25.0,0.04,0.06,0.43,0.0,0.05,0.0,0.02,0.05,0.0,0.09,0.26
millward7799,157,1,63.0,30.0,0.0,0.01,0.0,0.15,0.1,0.0,0.0,0.01,0.0,0.03,0.7
milnefaefife,109,4,21.0,13.0,0.21,0.01,0.0,0.0,0.11,0.0,0.14,0.0,0.08,0.0,0.45
milomerok,157,12,101.0,36.0,0.0,0.17,0.22,0.0,0.08,0.0,0.0,0.03,0.03,0.01,0.46
miloparsons,147,3,44.0,17.0,0.02,0.05,0.09,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.63
milzy,119,2,28.0,16.0,0.01,0.22,0.01,0.04,0.44,0.0,0.0,0.0,0.0,0.0,0.29
mimbluu,89,5,30.0,19.0,0.2,0.27,0.16,0.0,0.04,0.0,0.03,0.0,0.0,0.02,0.27
mimic,140,12,25.0,16.0,0.0,0.11,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.07,0.48
mimidoogi,104,3,54.0,19.0,0.03,0.18,0.09,0.0,0.02,0.0,0.15,0.0,0.0,0.23,0.3
minarama,163,5,66.0,27.0,0.02,0.29,0.23,0.02,0.01,0.0,0.02,0.0,0.07,0.02,0.31
mindlib,107,2,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
minerva190,159,5,84.0,25.0,0.0,0.01,0.0,0.0,0.18,0.0,0.02,0.03,0.0,0.01,0.76
mingamunga1,145,2,83.0,28.0,0.0,0.02,0.52,0.01,0.0,0.0,0.0,0.06,0.01,0.01,0.38
mini-modette,134,3,74.0,28.0,0.0,0.5,0.16,0.0,0.01,0.0,0.0,0.0,0.1,0.04,0.19
mini_dez,161,2,69.0,19.0,0.0,0.06,0.06,0.0,0.01,0.0,0.01,0.01,0.68,0.01,0.18
miniature_dan,171,6,75.0,27.0,0.01,0.15,0.47,0.0,0.07,0.0,0.02,0.01,0.0,0.01,0.26
minifangs,146,3,98.0,31.0,0.15,0.21,0.21,0.0,0.07,0.0,0.08,0.01,0.01,0.02,0.25
minijc,149,1,69.0,24.0,0.09,0.17,0.19,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.49
minikui,121,3,24.0,11.0,0.01,0.25,0.37,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.07
minimagpie,114,9,17.0,11.0,0.0,0.15,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.59
minimoog70,198,1,32.0,12.0,0.0,0.23,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.51
ministoat,169,9,88.0,30.0,0.13,0.18,0.02,0.0,0.0,0.0,0.09,0.0,0.12,0.17,0.28
minklivsey,139,4,116.0,43.0,0.01,0.14,0.29,0.01,0.05,0.0,0.01,0.04,0.01,0.03,0.4
minkypinksta,170,3,113.0,27.0,0.12,0.3,0.14,0.01,0.04,0.0,0.04,0.0,0.14,0.03,0.19
minniepigeon,116,2,80.0,26.0,0.0,0.16,0.25,0.0,0.04,0.0,0.0,0.09,0.03,0.0,0.43
minor9th,160,4,82.0,32.0,0.06,0.1,0.08,0.0,0.39,0.0,0.02,0.02,0.01,0.05,0.28
minorthreat_,141,2,105.0,36.0,0.11,0.02,0.21,0.01,0.16,0.0,0.01,0.01,0.0,0.01,0.44
minotaur1967,112,4,32.0,14.0,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.85
minotaur21,177,3,149.0,31.0,0.03,0.42,0.2,0.0,0.02,0.0,0.01,0.03,0.03,0.02,0.24
mintothemax,162,2,17.0,8.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.88
minx85,189,3,33.0,9.0,0.0,0.25,0.0,0.01,0.0,0.0,0.0,0.01,0.53,0.0,0.19
minxiekeso,117,8,16.0,7.0,0.0,0.72,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08
miow_mia,111,11,73.0,29.0,0.01,0.16,0.18,0.0,0.08,0.0,0.05,0.04,0.0,0.05,0.44
mipr,157,2,27.0,14.0,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.89
mirelasaid,185,3,72.0,29.0,0.0,0.35,0.15,0.08,0.02,0.0,0.0,0.0,0.02,0.01,0.38
miril_immortal,145,14,53.0,15.0,0.0,0.08,0.0,0.63,0.0,0.0,0.0,0.0,0.01,0.0,0.28
mirinda72,146,3,110.0,32.0,0.02,0.11,0.07,0.0,0.33,0.0,0.01,0.01,0.02,0.01,0.42
mirkwoodwand,108,1,32.0,19.0,0.0,0.01,0.16,0.0,0.01,0.0,0.01,0.43,0.0,0.0,0.39
mirrorball95,165,7,21.0,10.0,0.05,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.29
mischanoir,112,3,32.0,13.0,0.0,0.43,0.46,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.11
misco,189,1,15.0,7.0,0.06,0.12,0.42,0.0,0.0,0.0,0.07,0.0,0.0,0.3,0.03
miserablizm,188,3,99.0,29.0,0.15,0.14,0.39,0.0,0.05,0.0,0.0,0.03,0.02,0.03,0.19
mishla101,180,5,153.0,35.0,0.01,0.41,0.18,0.02,0.0,0.0,0.0,0.01,0.13,0.01,0.25
mishmash83,148,4,108.0,34.0,0.06,0.15,0.18,0.01,0.08,0.0,0.07,0.01,0.01,0.12,0.31
misinformation,185,7,75.0,17.0,0.0,0.11,0.28,0.03,0.01,0.0,0.01,0.06,0.0,0.0,0.51
miska-miska,144,11,63.0,25.0,0.01,0.28,0.32,0.03,0.01,0.0,0.03,0.06,0.0,0.01,0.26
miskellon,110,3,25.0,16.0,0.01,0.01,0.05,0.01,0.53,0.0,0.16,0.0,0.0,0.08,0.15
miss-meg,171,3,131.0,30.0,0.03,0.19,0.29,0.0,0.04,0.0,0.01,0.08,0.0,0.01,0.36
miss_ariake,155,2,86.0,27.0,0.0,0.29,0.39,0.02,0.02,0.0,0.01,0.04,0.01,0.01,0.23
miss_b_heaven,163,11,98.0,30.0,0.02,0.47,0.2,0.01,0.0,0.0,0.03,0.02,0.01,0.06,0.19
miss_elliott,118,9,33.0,17.0,0.18,0.04,0.02,0.0,0.25,0.0,0.08,0.0,0.0,0.09,0.33
miss_fairy90,129,4,35.0,13.0,0.01,0.22,0.27,0.0,0.02,0.0,0.06,0.0,0.0,0.25,0.18
miss_ladybug,94,2,9.0,8.0,0.28,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.26
miss_sami,105,6,11.0,8.0,0.0,0.0,0.12,0.74,0.0,0.0,0.0,0.0,0.13,0.0,0.0
miss_thursday,71,2,8.0,5.0,0.0,0.27,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miss_vegas,176,1,41.0,24.0,0.0,0.11,0.13,0.02,0.01,0.0,0.01,0.0,0.11,0.03,0.59
miss_vix,161,6,74.0,19.0,0.0,0.61,0.0,0.34,0.01,0.0,0.0,0.0,0.0,0.0,0.04
missaggrevation,102,2,94.0,29.0,0.11,0.32,0.17,0.0,0.07,0.0,0.05,0.01,0.03,0.08,0.17
missblack21,88,1,54.0,20.0,0.06,0.18,0.16,0.01,0.02,0.0,0.06,0.0,0.0,0.1,0.41
missbookless,167,6,83.0,26.0,0.02,0.02,0.04,0.0,0.11,0.0,0.01,0.02,0.02,0.01,0.75
misschiddle,165,7,110.0,27.0,0.0,0.05,0.56,0.0,0.01,0.0,0.01,0.04,0.0,0.0,0.32
missekawasaki,110,5,89.0,42.0,0.02,0.15,0.12,0.05,0.09,0.0,0.01,0.05,0.06,0.01,0.44
missfilly,129,8,26.0,17.0,0.0,0.18,0.11,0.0,0.03,0.0,0.0,0.19,0.02,0.08,0.4
missfunkymonks,178,5,94.0,25.0,0.08,0.4,0.13,0.0,0.01,0.0,0.01,0.01,0.02,0.07,0.27
misshenson,120,2,42.0,21.0,0.04,0.49,0.06,0.0,0.01,0.0,0.09,0.0,0.06,0.02,0.23
misshoulihan,101,8,43.0,16.0,0.22,0.25,0.28,0.0,0.0,0.0,0.14,0.0,0.0,0.02,0.1
missiljestrom,155,6,120.0,31.0,0.01,0.21,0.09,0.03,0.01,0.0,0.03,0.0,0.03,0.19,0.42
missingmonk,78,2,26.0,16.0,0.0,0.04,0.41,0.0,0.01,0.0,0.0,0.0,0.03,0.01,0.5
missionverdana,177,3,76.0,17.0,0.0,0.4,0.27,0.08,0.0,0.0,0.01,0.02,0.03,0.0,0.2
misskay,136,6,69.0,26.0,0.0,0.24,0.15,0.08,0.08,0.0,0.01,0.0,0.03,0.0,0.41
misskirstydodd,130,4,9.0,8.0,0.0,0.32,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.0,0.52
misslua,100,2,11.0,11.0,0.01,0.43,0.08,0.0,0.01,0.0,0.12,0.0,0.01,0.17,0.17
missmorbid,85,10,54.0,23.0,0.0,0.13,0.04,0.01,0.13,0.0,0.0,0.0,0.0,0.01,0.68
misspolkadot,179,3,109.0,33.0,0.05,0.25,0.12,0.0,0.03,0.0,0.02,0.01,0.14,0.03,0.36
misspumpkinpie,149,3,82.0,37.0,0.03,0.22,0.19,0.05,0.01,0.0,0.03,0.01,0.02,0.01,0.41
missusjojo,193,4,114.0,31.0,0.07,0.15,0.18,0.01,0.01,0.0,0.0,0.08,0.05,0.0,0.46
misswolfie,178,10,74.0,37.0,0.01,0.13,0.07,0.16,0.02,0.0,0.0,0.0,0.1,0.09,0.42
missy_aggro,162,6,73.0,23.0,0.01,0.46,0.0,0.36,0.01,0.0,0.0,0.01,0.08,0.0,0.09
mistagaga,168,2,120.0,30.0,0.0,0.01,0.5,0.0,0.05,0.0,0.01,0.07,0.01,0.0,0.36
mistah-darko,169,8,32.0,19.0,0.06,0.01,0.1,0.0,0.05,0.0,0.04,0.02,0.01,0.04,0.68
mistandferns,141,11,60.0,31.0,0.04,0.07,0.18,0.01,0.11,0.0,0.03,0.0,0.01,0.1,0.47
mistascoles,110,8,67.0,23.0,0.0,0.03,0.12,0.02,0.04,0.0,0.0,0.02,0.0,0.0,0.78
misterJIB,99,3,70.0,40.0,0.0,0.07,0.04,0.0,0.28,0.0,0.0,0.01,0.03,0.0,0.57
misteraxl,115,6,15.0,13.0,0.0,0.12,0.0,0.0,0.23,0.0,0.0,0.0,0.05,0.0,0.59
